0.075038,0.19108,0.064605,0.03106,0.027149,0.02462,0.054996,0.030655,0.093243,0.25136,0.076494,0.023488,0.016315,0.016961,0.077087,0.021391,0.0086942,0.063181,0.0058514,0.00055169,0.00026618,0.00028768,0.0059424,0.00045756,18.146,55.318,17.545,8.1283,4.7473,5.7616,13.32,6.0582,0.09862,0.25548,0.083354,0.036991,0.031236,0.028213,0.081016,0.035585,76,77,92,150,122,151,54,115,139,147,149,252,211,252,209,191,0.009726,0.065269,0.0069479,0.0013683,0.0009757,0.00079597,0.0065636,0.0012663,0.045307,0.13804,0.043799,0.020256,0.011841,0.014328,0.033214,0.015082,18.078,55.078,17.476,8.0821,4.7244,5.717,13.253,6.0179,1.6902,1.8233,1.7513,1.8374,1.7802,1.9863,1.7853,1.9058,0.9978,0.99691,0.9979,0.99831,0.99806,0.99793,0.99707,0.99819,357,377,355,273,246,236,327,272,0.21255,0.096887,0.24846,0.73195,0.95817,1.0632,0.40315,0.74787,0.89046,2.4074,0.77588,0.27459,0.22143,0.20453,0.75451,0.25165,203.12,257.81,250,296.88,281.25,285.16,203.12,277.34,218.75,253.91,238.28,257.81,238.28,332.03,199.22,238.28,1
0.079602,0.21613,0.070644,0.03073,0.02744,0.024633,0.052964,0.031478,0.098136,0.28496,0.087103,0.024099,0.016692,0.017151,0.073958,0.023351,0.0096307,0.081204,0.0075869,0.00058077,0.00027862,0.00029414,0.0054698,0.00054525,19.788,64.261,20.564,8.2764,4.6646,5.9871,12.713,6.2607,0.10251,0.28761,0.09241,0.037084,0.031555,0.028452,0.078424,0.036597,69,81,81,143,109,162,61,113,132,144,140,246,207,264,213,191,0.010509,0.082718,0.0085396,0.0013752,0.00099571,0.00080952,0.0061504,0.0013393,0.049567,0.16088,0.051447,0.0207,0.011652,0.014947,0.031758,0.015639,19.777,64.191,20.527,8.2593,4.6493,5.9638,12.671,6.2398,1.6719,1.8809,1.8772,1.8531,1.7803,1.9602,1.7066,1.8143,0.99799,0.99734,0.99821,0.99834,0.99802,0.99801,0.99694,0.99825,367,380,364,283,253,245,312,273,0.17,0.10189,0.19255,0.68488,0.93329,0.95083,0.53588,0.77793,0.95364,2.5846,0.82839,0.31581,0.22416,0.209,0.57479,0.27845,203.12,253.91,250,289.06,277.34,273.44,199.22,261.72,234.38,296.88,253.91,257.81,234.38,269.53,210.94,269.53,1
0.080041,0.23533,0.077983,0.031651,0.027507,0.024461,0.051406,0.032178,0.098745,0.30385,0.095149,0.02581,0.016835,0.017098,0.072803,0.024696,0.0097507,0.092326,0.0090533,0.00066615,0.0002834,0.00029234,0.0053002,0.0006099,19.886,68.494,21.677,8.3971,4.5602,6.0131,12.426,6.535,0.10318,0.30694,0.10066,0.038374,0.03153,0.028442,0.077325,0.037593,68,72,74,127,103,173,67,103,126,138,136,244,207,265,209,187,0.010645,0.094213,0.010133,0.0014726,0.00099417,0.00080892,0.0059792,0.0014132,0.049666,0.17025,0.0539,0.020828,0.011351,0.015004,0.030602,0.016265,19.817,67.93,21.506,8.3105,4.5291,5.9866,12.21,6.4899,1.6065,1.8458,1.8785,1.8403,1.7469,1.9417,1.7004,1.7336,0.998,0.9975,0.9983,0.99828,0.99798,0.99801,0.99687,0.99832,373,385,367,290,255,238,321,284,0.14189,0.076887,0.16377,0.64252,0.86938,1.1099,0.4479,0.66859,0.87487,2.8909,0.92716,0.31829,0.22881,0.21808,0.64082,0.27711,203.12,246.09,234.38,261.72,250,261.72,207.03,257.81,203.12,250,238.28,238.28,246.09,273.44,195.31,226.56,1
0.079498,0.227,0.076671,0.03131,0.026634,0.023994,0.048092,0.031973,0.10135,0.29583,0.095334,0.026802,0.016233,0.015154,0.062044,0.025941,0.010272,0.087514,0.0090886,0.00071835,0.00026352,0.00022963,0.0038495,0.00067293,21.025,67.545,21.974,8.7067,4.5632,6.0605,11.813,6.9475,0.10535,0.29842,0.099889,0.038471,0.030446,0.027601,0.067578,0.038314,72,69,76,133,106,191,88,105,131,137,137,240,206,286,207,181,0.011099,0.089053,0.0099779,0.00148,0.00092694,0.0007618,0.0045668,0.001468,0.052368,0.16874,0.054914,0.021733,0.011432,0.015151,0.029489,0.017266,20.895,67.327,21.911,8.6713,4.5615,6.0453,11.766,6.8893,1.5785,1.841,1.8721,1.9044,1.8093,1.9509,1.7253,1.723,0.9981,0.99791,0.99819,0.99862,0.99798,0.99862,0.99735,0.99852,370,384,365,293,244,235,321,294,0.15944,0.083774,0.18066,0.63901,0.94531,1.0615,0.44381,0.61859,0.98799,2.8032,0.89,0.33122,0.22048,0.19556,0.57819,0.28534,222.66,246.09,230.47,257.81,273.44,292.97,207.03,250,218.75,234.38,261.72,253.91,230.47,277.34,218.75,230.47,1
0.076199,0.22494,0.074882,0.031061,0.027123,0.023754,0.0472,0.03262,0.093283,0.28771,0.091484,0.025327,0.015866,0.014359,0.062452,0.026589,0.0087016,0.082775,0.0083694,0.00064146,0.00025172,0.00020618,0.0039003,0.00070699,19.095,63.586,20.484,8.4463,4.5109,5.9704,11.855,6.7087,0.097871,0.29085,0.096629,0.037672,0.030617,0.027221,0.067426,0.03878,78,70,74,147,108,191,98,99,133,129,136,257,201,297,213,180,0.0095787,0.084595,0.0093371,0.0014192,0.00093742,0.000741,0.0045462,0.0015039,0.04778,0.15904,0.051231,0.021132,0.01124,0.014891,0.029254,0.016768,19.064,63.457,20.441,8.4316,4.4849,5.9414,11.672,6.6903,1.5422,1.7102,1.7928,2.0186,1.8489,2.0264,1.7095,1.7133,0.99811,0.99778,0.99806,0.99875,0.99825,0.99859,0.99718,0.99798,369,389,371,291,236,238,323,298,0.16066,0.056887,0.15255,0.63426,1.0758,1.005,0.43167,0.59702,0.96233,2.6438,0.91647,0.30894,0.20681,0.19183,0.61828,0.2995,222.66,234.38,230.47,250,253.91,292.97,222.66,238.28,207.03,230.47,222.66,250,218.75,285.16,234.38,222.66,1
0.080935,0.23983,0.079034,0.03179,0.027058,0.024153,0.047847,0.032624,0.098859,0.31071,0.094214,0.02584,0.016077,0.01565,0.064047,0.026629,0.009773,0.096538,0.0088763,0.0006677,0.00025848,0.00024493,0.0041021,0.00070912,19.897,64.163,20.472,8.6253,4.7016,6.3054,11.706,7.1089,0.10359,0.31377,0.099763,0.038286,0.030748,0.027972,0.068891,0.039196,79,65,73,153,119,190,89,103,135,128,136,259,201,301,218,168,0.010731,0.098452,0.0099527,0.0014658,0.00094546,0.00078242,0.0047459,0.0015363,0.049421,0.1594,0.05085,0.021464,0.011658,0.015747,0.029212,0.017694,19.719,63.599,20.289,8.5643,4.6514,6.2831,11.655,7.0601,1.5818,1.6641,1.7256,2.0338,1.8818,2.0423,1.6951,1.8341,0.99818,0.99775,0.99806,0.99858,0.99822,0.99867,0.99714,0.9981,369,389,372,286,235,244,319,292,0.16255,0.060662,0.14877,0.65293,1.0756,0.96329,0.45478,0.60554,1.0008,3.0265,0.88394,0.32399,0.20781,0.20902,0.58306,0.29711,226.56,222.66,222.66,242.19,250,281.25,214.84,242.19,195.31,234.38,214.84,257.81,269.53,320.31,203.12,226.56,1
0.083935,0.235,0.076222,0.031763,0.027521,0.024588,0.053733,0.032693,0.10277,0.30366,0.091618,0.025483,0.016141,0.016131,0.072083,0.027326,0.010561,0.09221,0.0083939,0.00064936,0.00026054,0.00026021,0.005196,0.00074672,20.702,63.284,20.107,8.6268,4.5511,6.5683,13.502,7.2224,0.10718,0.30616,0.096512,0.038222,0.031384,0.028466,0.076688,0.03956,74,68,74,148,117,191,84,114,139,127,140,246,206,302,218,165,0.011486,0.093736,0.0093145,0.001461,0.00098498,0.00081029,0.0058811,0.001565,0.051853,0.15812,0.050267,0.021609,0.011403,0.016446,0.033814,0.018072,20.689,63.089,20.056,8.622,4.5497,6.5618,13.492,7.2107,1.6425,1.6919,1.7564,2.0545,1.82,2.0672,1.7205,1.8432,0.99825,0.99771,0.99802,0.99858,0.99803,0.99853,0.99746,0.99813,362,390,359,290,241,243,321,294,0.19944,0.05,0.2351,0.62349,0.99639,0.98216,0.42667,0.59416,1.0226,2.6798,0.83768,0.29804,0.22062,0.21794,0.70249,0.32561,226.56,226.56,234.38,253.91,238.28,292.97,226.56,242.19,214.84,250,222.66,250,230.47,308.59,222.66,250,1
0.076787,0.22715,0.078579,0.03109,0.027706,0.025117,0.047038,0.03179,0.091993,0.29438,0.094537,0.022485,0.015434,0.019459,0.062401,0.025129,0.0084627,0.086659,0.0089373,0.00050555,0.0002382,0.00037866,0.0038939,0.00063146,18.623,60.684,19.894,8.1431,4.5827,6.7831,11.872,6.5608,0.097101,0.2975,0.10002,0.036502,0.031387,0.03035,0.068078,0.037821,79,68,77,155,133,185,88,109,136,129,139,252,209,300,227,177,0.0094286,0.088509,0.010004,0.0013324,0.00098512,0.00092115,0.0046346,0.0014304,0.046339,0.15198,0.049794,0.020296,0.011424,0.016902,0.029699,0.01634,18.489,60.641,19.868,8.098,4.5584,6.7438,11.85,6.5197,1.6886,1.6272,1.694,2.026,1.8387,2.0336,1.7148,1.8244,0.99822,0.99762,0.99817,0.9985,0.99796,0.99827,0.99711,0.99794,364,385,369,276,232,244,314,279,0.18944,0.071887,0.16632,0.76715,1.0558,0.98965,0.48167,0.71231,0.87236,2.7996,0.95377,0.28439,0.21197,0.24389,0.58911,0.29163,214.84,222.66,226.56,269.53,253.91,269.53,234.38,238.28,218.75,226.56,226.56,261.72,250,253.91,238.28,238.28,1
0.07276,0.22211,0.078657,0.030555,0.027371,0.025388,0.049917,0.031234,0.089107,0.29356,0.093894,0.022565,0.014828,0.019857,0.064344,0.025023,0.0079401,0.086179,0.0088161,0.00050919,0.00021988,0.00039431,0.0041402,0.00062616,17.707,61.328,20.004,8.014,4.4768,6.9468,12.456,6.6404,0.093806,0.29647,0.099106,0.036143,0.030909,0.030775,0.070367,0.037414,74,66,90,151,128,181,80,105,134,133,137,244,218,297,218,187,0.0087995,0.087893,0.009822,0.0013063,0.00095535,0.00094708,0.0049516,0.0013998,0.044216,0.15367,0.050039,0.019975,0.011106,0.017285,0.030631,0.016419,17.642,61.313,19.965,7.97,4.4311,6.8967,12.222,6.5511,1.6504,1.6821,1.7321,2.0111,1.7698,2.0052,1.6543,1.7336,0.9981,0.99764,0.99818,0.99847,0.99791,0.99831,0.99655,0.99776,363,388,361,276,229,244,318,286,0.17566,0.061887,0.20444,0.78409,1.1521,0.99928,0.45478,0.66451,0.93426,2.8529,0.87044,0.26623,0.21501,0.25491,0.62985,0.31128,218.75,230.47,226.56,277.34,269.53,273.44,238.28,250,207.03,230.47,210.94,292.97,273.44,285.16,234.38,230.47,1
0.067849,0.20271,0.079287,0.030868,0.027599,0.025084,0.051409,0.031257,0.081786,0.26787,0.096057,0.023041,0.015314,0.019777,0.066811,0.02479,0.0066889,0.071755,0.0092269,0.0005309,0.00023452,0.00039114,0.0044637,0.00061453,16.771,60.569,19.982,7.9542,4.5146,6.6178,13.063,6.3632,0.08692,0.27162,0.10151,0.036409,0.031001,0.030256,0.072166,0.037107,84,70,89,141,125,170,79,97,137,135,133,240,220,287,200,193,0.007555,0.073778,0.010304,0.0013256,0.00096104,0.00091545,0.0052079,0.0013769,0.042004,0.15091,0.050058,0.019924,0.011307,0.016497,0.032682,0.015903,16.76,60.215,19.973,7.9497,4.5117,6.5825,13.04,6.3454,1.6356,1.6888,1.6678,1.8993,1.7707,2.0061,1.6876,1.7353,0.998,0.99731,0.99801,0.99853,0.99793,0.99823,0.99671,0.99839,360,390,362,279,239,239,339,287,0.21632,0.045,0.19444,0.71038,1.0597,1.0041,0.32723,0.67476,0.79303,2.8444,0.8186,0.2844,0.21151,0.22438,0.65905,0.31768,214.84,238.28,226.56,273.44,277.34,261.72,238.28,246.09,246.09,218.75,238.28,265.62,265.62,265.62,250,246.09,1
0.063562,0.19981,0.07858,0.030716,0.02754,0.024985,0.05221,0.030243,0.075587,0.26603,0.093771,0.021737,0.015156,0.019557,0.066784,0.022895,0.0057133,0.070773,0.008793,0.00047251,0.00022969,0.00038249,0.0044601,0.0005242,15.87,61.055,20.098,8.0522,4.5923,6.3438,12.513,5.8397,0.081051,0.2698,0.099239,0.035934,0.030806,0.030041,0.0718,0.035585,83,68,92,158,124,158,68,97,146,140,126,256,221,276,188,194,0.0065693,0.072791,0.0098485,0.0012912,0.00094902,0.00090247,0.0051553,0.0012663,0.039713,0.15287,0.050254,0.020091,0.011385,0.015835,0.031329,0.014629,15.846,60.995,20.051,8.0165,4.5424,6.3183,12.5,5.8369,1.6247,1.6592,1.6455,1.9121,1.7765,1.9726,1.6531,1.7187,0.99788,0.99733,0.99803,0.9986,0.99795,0.99815,0.99657,0.99825,354,386,356,273,242,248,343,272,0.25535,0.071887,0.23321,0.77787,1.0237,0.93699,0.31321,0.79433,0.81085,2.4168,0.84445,0.25712,0.20596,0.24538,0.64738,0.28339,218.75,242.19,222.66,289.06,289.06,257.81,207.03,253.91,238.28,250,230.47,281.25,250,250,218.75,250,1
0.071457,0.21267,0.07784,0.030896,0.027946,0.025783,0.054835,0.030873,0.08948,0.28424,0.093288,0.02204,0.016183,0.020235,0.071174,0.024915,0.0080067,0.08079,0.0087027,0.00048578,0.0002619,0.00040946,0.0050657,0.00062074,17.858,61.957,19.935,7.8828,4.5648,6.1443,13.476,6.1068,0.093626,0.28643,0.097938,0.036228,0.031386,0.030523,0.075581,0.036913,80,66,84,150,112,148,68,98,142,133,118,254,223,253,185,180,0.0087658,0.082042,0.0095919,0.0013125,0.00098508,0.00093167,0.0057125,0.0013626,0.04422,0.15471,0.049873,0.019695,0.01138,0.015374,0.033684,0.015285,17.644,61.73,19.899,7.8585,4.5408,6.1341,13.44,6.0988,1.664,1.6987,1.6741,1.8728,1.7327,1.9247,1.6367,1.6778,0.998,0.99737,0.99801,0.99857,0.99794,0.9978,0.99681,0.99807,356,387,362,280,243,247,334,282,0.22944,0.065,0.19255,0.73834,1.0025,1.0263,0.33846,0.76382,0.88892,2.787,0.90046,0.3016,0.23252,0.24174,0.60335,0.2821,214.84,226.56,218.75,285.16,265.62,238.28,214.84,238.28,238.28,218.75,222.66,253.91,218.75,234.38,218.75,230.47,1
0.072171,0.20263,0.076253,0.031481,0.028157,0.025513,0.056454,0.0308,0.088334,0.27596,0.09239,0.022859,0.016777,0.019988,0.071729,0.02435,0.0078029,0.076153,0.0085359,0.00052251,0.00028148,0.00039953,0.0051451,0.00059291,18.083,58.9,19.991,8.042,4.5521,5.8291,13.64,5.94,0.093198,0.27886,0.097221,0.037028,0.031767,0.030051,0.076643,0.03667,76,66,79,155,108,152,66,99,142,135,124,248,218,252,178,178,0.0086859,0.077765,0.0094518,0.0013711,0.0010092,0.00090307,0.0058741,0.0013447,0.045207,0.14762,0.049713,0.020068,0.011347,0.014588,0.034175,0.014852,18.038,58.899,19.835,8.0073,4.5273,5.8207,13.636,5.9258,1.6711,1.6828,1.694,1.8536,1.7538,1.8921,1.6417,1.6931,0.99792,0.99723,0.99801,0.99853,0.99794,0.99768,0.99765,0.99802,350,392,360,277,235,245,332,288,0.26132,0.041887,0.20632,0.71202,0.99643,0.93699,0.38825,0.67318,0.80239,2.5664,0.9042,0.3379,0.21608,0.21177,0.7354,0.30239,214.84,230.47,226.56,289.06,250,230.47,210.94,238.28,199.22,218.75,238.28,234.38,238.28,218.75,230.47,234.38,1
